tree,SPR_dist,order,dist_type,dist_value
32,70,10,HOP,80
32,75,10,HOP,81
32,80,10,HOP,76
32,85,10,HOP,77
32,90,10,HOP,80
32,95,10,HOP,83
32,100,10,HOP,84
33,5,1,RF,74
33,10,1,RF,100
33,15,1,RF,118
33,20,1,RF,132
33,25,1,RF,152
33,30,1,RF,158
33,35,1,RF,158
33,40,1,RF,166
33,45,1,RF,172
33,50,1,RF,172
33,55,1,RF,172
33,60,1,RF,172
33,65,1,RF,178
33,70,1,RF,178
33,75,1,RF,180
33,80,1,RF,182
33,85,1,RF,180
33,90,1,RF,182
33,95,1,RF,182
33,100,1,RF,184
33,5,1,HOP,9
33,10,1,HOP,16
33,15,1,HOP,28
33,20,1,HOP,36
33,25,1,HOP,52
33,30,1,HOP,55
33,35,1,HOP,57
33,40,1,HOP,62
33,45,1,HOP,62
33,50,1,HOP,66
33,55,1,HOP,70
33,60,1,HOP,72
33,65,1,HOP,78
33,70,1,HOP,77
33,75,1,HOP,78
33,80,1,HOP,78
33,85,1,HOP,79
33,90,1,HOP,79
33,95,1,HOP,79
33,100,1,HOP,81
33,5,2,HOP,21
33,10,2,HOP,29
33,15,2,HOP,48
33,20,2,HOP,55
33,25,2,HOP,61
33,30,2,HOP,58
33,35,2,HOP,59
33,40,2,HOP,64
33,45,2,HOP,70
33,50,2,HOP,74
33,55,2,HOP,76
33,60,2,HOP,75
33,65,2,HOP,81
33,70,2,HOP,84
33,75,2,HOP,85
33,80,2,HOP,86
33,85,2,HOP,84
33,90,2,HOP,84
33,95,2,HOP,84
33,100,2,HOP,84
33,5,3,HOP,11
33,10,3,HOP,18
33,15,3,HOP,35
33,20,3,HOP,43
33,25,3,HOP,53
33,30,3,HOP,62
33,35,3,HOP,61
33,40,3,HOP,68
33,45,3,HOP,68
33,50,3,HOP,71
33,55,3,HOP,75
33,60,3,HOP,77
33,65,3,HOP,79
33,70,3,HOP,81
33,75,3,HOP,82
33,80,3,HOP,85
33,85,3,HOP,84
33,90,3,HOP,86
33,95,3,HOP,86
33,100,3,HOP,86
33,5,4,HOP,7
33,10,4,HOP,24
33,15,4,HOP,30
33,20,4,HOP,40
33,25,4,HOP,57
33,30,4,HOP,60
33,35,4,HOP,62
33,40,4,HOP,65
33,45,4,HOP,70
33,50,4,HOP,78
33,55,4,HOP,79
33,60,4,HOP,76
33,65,4,HOP,80
33,70,4,HOP,79
33,75,4,HOP,80
33,80,4,HOP,84
33,85,4,HOP,84
33,90,4,HOP,86
33,95,4,HOP,86
33,100,4,HOP,86
33,5,5,HOP,15
33,10,5,HOP,26
33,15,5,HOP,38
33,20,5,HOP,44
33,25,5,HOP,51
33,30,5,HOP,53
33,35,5,HOP,54
33,40,5,HOP,60
33,45,5,HOP,66
33,50,5,HOP,67
33,55,5,HOP,71
33,60,5,HOP,76
33,65,5,HOP,84
33,70,5,HOP,84
33,75,5,HOP,86
33,80,5,HOP,86
33,85,5,HOP,88
33,90,5,HOP,88
33,95,5,HOP,86
33,100,5,HOP,86
33,5,6,HOP,6
33,10,6,HOP,16
33,15,6,HOP,38
33,20,6,HOP,41
33,25,6,HOP,56
33,30,6,HOP,61
33,35,6,HOP,63
33,40,6,HOP,70
33,45,6,HOP,70
33,50,6,HOP,72
33,55,6,HOP,76
33,60,6,HOP,75
33,65,6,HOP,77
33,70,6,HOP,78
33,75,6,HOP,81
33,80,6,HOP,82
33,85,6,HOP,83
33,90,6,HOP,85
33,95,6,HOP,84
33,100,6,HOP,86
33,5,7,HOP,17
33,10,7,HOP,26
33,15,7,HOP,37
33,20,7,HOP,45
33,25,7,HOP,54
33,30,7,HOP,59
33,35,7,HOP,66
33,40,7,HOP,73
33,45,7,HOP,75
33,50,7,HOP,79
33,55,7,HOP,82
33,60,7,HOP,82
33,65,7,HOP,83
33,70,7,HOP,83
33,75,7,HOP,84
33,80,7,HOP,87
33,85,7,HOP,84
33,90,7,HOP,85
33,95,7,HOP,85
33,100,7,HOP,86
33,5,8,HOP,17
33,10,8,HOP,24
33,15,8,HOP,42
33,20,8,HOP,49
33,25,8,HOP,57
33,30,8,HOP,55
33,35,8,HOP,55
33,40,8,HOP,61
33,45,8,HOP,67
33,50,8,HOP,70
33,55,8,HOP,72
33,60,8,HOP,72
33,65,8,HOP,80
33,70,8,HOP,81
33,75,8,HOP,83
33,80,8,HOP,83
33,85,8,HOP,83
33,90,8,HOP,84
33,95,8,HOP,84
33,100,8,HOP,86
33,5,9,HOP,9
33,10,9,HOP,24
33,15,9,HOP,44
33,20,9,HOP,50
33,25,9,HOP,59
33,30,9,HOP,60
33,35,9,HOP,62
33,40,9,HOP,62
33,45,9,HOP,69
33,50,9,HOP,69
33,55,9,HOP,72
33,60,9,HOP,73
33,65,9,HOP,76
33,70,9,HOP,76
33,75,9,HOP,78
33,80,9,HOP,81
33,85,9,HOP,82
33,90,9,HOP,84
33,95,9,HOP,84
33,100,9,HOP,84
33,5,10,HOP,11
33,10,10,HOP,18
33,15,10,HOP,37
33,20,10,HOP,40
33,25,10,HOP,55
33,30,10,HOP,58
33,35,10,HOP,58
33,40,10,HOP,64
33,45,10,HOP,64
33,50,10,HOP,70
33,55,10,HOP,73
33,60,10,HOP,73
33,65,10,HOP,77
33,70,10,HOP,77
33,75,10,HOP,78
33,80,10,HOP,81
33,85,10,HOP,81
33,90,10,HOP,84
33,95,10,HOP,84
33,100,10,HOP,83
34,5,1,RF,64
34,10,1,RF,86
34,15,1,RF,92
34,20,1,RF,110
34,25,1,RF,128
34,30,1,RF,146
34,35,1,RF,152
34,40,1,RF,150
34,45,1,RF,154
34,50,1,RF,162
34,55,1,RF,162
34,60,1,RF,164
34,65,1,RF,166
34,70,1,RF,172
34,75,1,RF,178
34,80,1,RF,180
34,85,1,RF,180
34,90,1,RF,182
34,95,1,RF,186
34,100,1,RF,186
34,5,1,HOP,9
34,10,1,HOP,16
34,15,1,HOP,22
34,20,1,HOP,27
34,25,1,HOP,40
34,30,1,HOP,56
34,35,1,HOP,63
34,40,1,HOP,66
34,45,1,HOP,68
34,50,1,HOP,74
34,55,1,HOP,76
34,60,1,HOP,78
34,65,1,HOP,79
34,70,1,HOP,81
34,75,1,HOP,82
34,80,1,HOP,84
34,85,1,HOP,85
34,90,1,HOP,85
34,95,1,HOP,89
34,100,1,HOP,88
34,5,2,HOP,10
34,10,2,HOP,27
34,15,2,HOP,39
34,20,2,HOP,46
34,25,2,HOP,52
34,30,2,HOP,65
34,35,2,HOP,65
34,40,2,HOP,68
34,45,2,HOP,70
34,50,2,HOP,72
34,55,2,HOP,73
34,60,2,HOP,74
34,65,2,HOP,76
34,70,2,HOP,81
34,75,2,HOP,86
34,80,2,HOP,86
34,85,2,HOP,86
34,90,2,HOP,87
34,95,2,HOP,89
34,100,2,HOP,90
34,5,3,HOP,17
34,10,3,HOP,28
34,15,3,HOP,30
34,20,3,HOP,41
34,25,3,HOP,45
34,30,3,HOP,52
34,35,3,HOP,56
34,40,3,HOP,61
34,45,3,HOP,61
34,50,3,HOP,67
34,55,3,HOP,67
34,60,3,HOP,69
34,65,3,HOP,71
34,70,3,HOP,73
34,75,3,HOP,78
34,80,3,HOP,80
34,85,3,HOP,82
34,90,3,HOP,79
34,95,3,HOP,83
34,100,3,HOP,84
34,5,4,HOP,24
34,10,4,HOP,34
34,15,4,HOP,35
34,20,4,HOP,39
34,25,4,HOP,48
34,30,4,HOP,54
34,35,4,HOP,60
34,40,4,HOP,60
34,45,4,HOP,64
34,50,4,HOP,67
34,55,4,HOP,69
34,60,4,HOP,69
34,65,4,HOP,72
34,70,4,HOP,73
34,75,4,HOP,73
34,80,4,HOP,76
34,85,4,HOP,78
34,90,4,HOP,81
34,95,4,HOP,83
34,100,4,HOP,82
34,5,5,HOP,20
34,10,5,HOP,30
34,15,5,HOP,34
34,20,5,HOP,43
34,25,5,HOP,50
34,30,5,HOP,55
34,35,5,HOP,60
34,40,5,HOP,60
34,45,5,HOP,65
34,50,5,HOP,69
34,55,5,HOP,68
34,60,5,HOP,70
34,65,5,HOP,74
34,70,5,HOP,77
34,75,5,HOP,81
34,80,5,HOP,83
34,85,5,HOP,81
34,90,5,HOP,79
34,95,5,HOP,82
34,100,5,HOP,82
34,5,6,HOP,7
34,10,6,HOP,26
34,15,6,HOP,36
34,20,6,HOP,43
34,25,6,HOP,46
34,30,6,HOP,56
34,35,6,HOP,57
34,40,6,HOP,59
34,45,6,HOP,61
34,50,6,HOP,65
34,55,6,HOP,69
34,60,6,HOP,69
34,65,6,HOP,72
34,70,6,HOP,76
34,75,6,HOP,79
34,80,6,HOP,81
34,85,6,HOP,82
34,90,6,HOP,83
34,95,6,HOP,87
34,100,6,HOP,87
34,5,7,HOP,8
34,10,7,HOP,19
34,15,7,HOP,33
34,20,7,HOP,38
34,25,7,HOP,42
34,30,7,HOP,49
34,35,7,HOP,50
34,40,7,HOP,59
34,45,7,HOP,63
34,50,7,HOP,66
34,55,7,HOP,66
34,60,7,HOP,68
34,65,7,HOP,70
34,70,7,HOP,73
34,75,7,HOP,75
34,80,7,HOP,78
34,85,7,HOP,77
34,90,7,HOP,77
34,95,7,HOP,79
34,100,7,HOP,81
34,5,8,HOP,15
34,10,8,HOP,25
34,15,8,HOP,32
34,20,8,HOP,42
34,25,8,HOP,48
34,30,8,HOP,57
34,35,8,HOP,60
34,40,8,HOP,63
34,45,8,HOP,63
34,50,8,HOP,67
34,55,8,HOP,72
34,60,8,HOP,72
34,65,8,HOP,77
34,70,8,HOP,78
34,75,8,HOP,78
34,80,8,HOP,79
34,85,8,HOP,80
34,90,8,HOP,80
34,95,8,HOP,86
34,100,8,HOP,86
34,5,9,HOP,16
34,10,9,HOP,22
34,15,9,HOP,29
34,20,9,HOP,42
34,25,9,HOP,55
34,30,9,HOP,61
34,35,9,HOP,64
34,40,9,HOP,67
34,45,9,HOP,67
34,50,9,HOP,68
34,55,9,HOP,71
34,60,9,HOP,71
34,65,9,HOP,73
34,70,9,HOP,76
34,75,9,HOP,79
34,80,9,HOP,80
34,85,9,HOP,80
34,90,9,HOP,81
34,95,9,HOP,84
34,100,9,HOP,84
34,5,10,HOP,10
34,10,10,HOP,21
34,15,10,HOP,31
34,20,10,HOP,41
34,25,10,HOP,44
34,30,10,HOP,55
34,35,10,HOP,58
34,40,10,HOP,60
34,45,10,HOP,60
34,50,10,HOP,61
34,55,10,HOP,66
34,60,10,HOP,65
34,65,10,HOP,70
34,70,10,HOP,71
34,75,10,HOP,75
34,80,10,HOP,78
34,85,10,HOP,78
34,90,10,HOP,78
34,95,10,HOP,82
34,100,10,HOP,85
35,5,1,RF,70
35,10,1,RF,96
35,15,1,RF,106
35,20,1,RF,118
35,25,1,RF,138
35,30,1,RF,144
35,35,1,RF,150
35,40,1,RF,158
35,45,1,RF,164
35,50,1,RF,170
35,55,1,RF,170
35,60,1,RF,172
35,65,1,RF,180
35,70,1,RF,182
35,75,1,RF,184
35,80,1,RF,184
35,85,1,RF,184
35,90,1,RF,186
35,95,1,RF,188
35,100,1,RF,188
35,5,1,HOP,28
35,10,1,HOP,36
35,15,1,HOP,41
35,20,1,HOP,47
35,25,1,HOP,54
35,30,1,HOP,57
35,35,1,HOP,59
35,40,1,HOP,65
35,45,1,HOP,71
35,50,1,HOP,76
35,55,1,HOP,76
35,60,1,HOP,79
35,65,1,HOP,85
35,70,1,HOP,82
35,75,1,HOP,82
35,80,1,HOP,86
35,85,1,HOP,86
35,90,1,HOP,87
35,95,1,HOP,88
35,100,1,HOP,89
35,5,2,HOP,14
35,10,2,HOP,28
35,15,2,HOP,39
35,20,2,HOP,49
35,25,2,HOP,57
35,30,2,HOP,58
35,35,2,HOP,61
35,40,2,HOP,64
35,45,2,HOP,66
35,50,2,HOP,75
35,55,2,HOP,74
35,60,2,HOP,75
35,65,2,HOP,85
35,70,2,HOP,85
35,75,2,HOP,85
35,80,2,HOP,86
35,85,2,HOP,84
35,90,2,HOP,87
35,95,2,HOP,86
35,100,2,HOP,88
35,5,3,HOP,8
35,10,3,HOP,20
35,15,3,HOP,30
35,20,3,HOP,43
35,25,3,HOP,50
35,30,3,HOP,52
35,35,3,HOP,57
35,40,3,HOP,66
35,45,3,HOP,73
35,50,3,HOP,76
35,55,3,HOP,75
35,60,3,HOP,77
35,65,3,HOP,79
35,70,3,HOP,82
35,75,3,HOP,84
35,80,3,HOP,84
35,85,3,HOP,84
35,90,3,HOP,89
35,95,3,HOP,87
35,100,3,HOP,87
35,5,4,HOP,16
35,10,4,HOP,26
35,15,4,HOP,35
35,20,4,HOP,45
35,25,4,HOP,49
35,30,4,HOP,54
35,35,4,HOP,55
35,40,4,HOP,60
35,45,4,HOP,65
35,50,4,HOP,71
35,55,4,HOP,71
35,60,4,HOP,71
35,65,4,HOP,74
35,70,4,HOP,76
35,75,4,HOP,81
35,80,4,HOP,81
35,85,4,HOP,81
35,90,4,HOP,83
35,95,4,HOP,82
35,100,4,HOP,83
35,5,5,HOP,11
35,10,5,HOP,23
35,15,5,HOP,27
35,20,5,HOP,32
35,25,5,HOP,52
35,30,5,HOP,57
35,35,5,HOP,61
35,40,5,HOP,66
35,45,5,HOP,69
35,50,5,HOP,75
35,55,5,HOP,75
35,60,5,HOP,75
35,65,5,HOP,77
35,70,5,HOP,78
35,75,5,HOP,82
35,80,5,HOP,86
35,85,5,HOP,86
35,90,5,HOP,89
35,95,5,HOP,86
35,100,5,HOP,83
35,5,6,HOP,20
35,10,6,HOP,28
35,15,6,HOP,39
35,20,6,HOP,49
35,25,6,HOP,55
35,30,6,HOP,58
35,35,6,HOP,57
35,40,6,HOP,60
35,45,6,HOP,67
35,50,6,HOP,70
35,55,6,HOP,72
35,60,6,HOP,76
35,65,6,HOP,81
35,70,6,HOP,82
35,75,6,HOP,82
35,80,6,HOP,83
35,85,6,HOP,84
35,90,6,HOP,86
35,95,6,HOP,87
35,100,6,HOP,85
35,5,7,HOP,15
35,10,7,HOP,24
35,15,7,HOP,32
35,20,7,HOP,38
35,25,7,HOP,54
35,30,7,HOP,55
35,35,7,HOP,58
35,40,7,HOP,65
35,45,7,HOP,68
35,50,7,HOP,68
35,55,7,HOP,68
35,60,7,HOP,69
35,65,7,HOP,75
35,70,7,HOP,76
35,75,7,HOP,77
35,80,7,HOP,78
35,85,7,HOP,78
35,90,7,HOP,83
35,95,7,HOP,85
35,100,7,HOP,85
35,5,8,HOP,17
35,10,8,HOP,24
35,15,8,HOP,33
35,20,8,HOP,38
35,25,8,HOP,46
35,30,8,HOP,48
35,35,8,HOP,53
35,40,8,HOP,58
35,45,8,HOP,70
35,50,8,HOP,75
35,55,8,HOP,76
35,60,8,HOP,77
35,65,8,HOP,78
35,70,8,HOP,81
35,75,8,HOP,84
35,80,8,HOP,85
35,85,8,HOP,84
35,90,8,HOP,86
35,95,8,HOP,87
35,100,8,HOP,87
35,5,9,HOP,20
35,10,9,HOP,34
35,15,9,HOP,43
35,20,9,HOP,46
35,25,9,HOP,54
35,30,9,HOP,57
35,35,9,HOP,62
35,40,9,HOP,62
35,45,9,HOP,70
35,50,9,HOP,73
35,55,9,HOP,75
35,60,9,HOP,76
35,65,9,HOP,81
35,70,9,HOP,82
35,75,9,HOP,84
35,80,9,HOP,87
35,85,9,HOP,88
35,90,9,HOP,89
35,95,9,HOP,91
35,100,9,HOP,92
35,5,10,HOP,16
35,10,10,HOP,21
35,15,10,HOP,30
35,20,10,HOP,37
35,25,10,HOP,49
35,30,10,HOP,51
35,35,10,HOP,55
35,40,10,HOP,61
35,45,10,HOP,64
35,50,10,HOP,69
35,55,10,HOP,68
35,60,10,HOP,71
35,65,10,HOP,78
35,70,10,HOP,79
35,75,10,HOP,80
35,80,10,HOP,84
35,85,10,HOP,85
35,90,10,HOP,88
35,95,10,HOP,89
35,100,10,HOP,89
36,5,1,RF,52
36,10,1,RF,88
36,15,1,RF,106
36,20,1,RF,122
36,25,1,RF,134
36,30,1,RF,146
36,35,1,RF,158
36,40,1,RF,162
36,45,1,RF,172
36,50,1,RF,176
36,55,1,RF,178
36,60,1,RF,180
36,65,1,RF,184
36,70,1,RF,186
36,75,1,RF,184
36,80,1,RF,184
36,85,1,RF,184
36,90,1,RF,184
36,95,1,RF,188
36,100,1,RF,192
36,5,1,HOP,15
36,10,1,HOP,26
36,15,1,HOP,46
36,20,1,HOP,48
36,25,1,HOP,60
36,30,1,HOP,62
36,35,1,HOP,67
36,40,1,HOP,71
36,45,1,HOP,75
36,50,1,HOP,79
36,55,1,HOP,80
36,60,1,HOP,79
36,65,1,HOP,84
36,70,1,HOP,89
36,75,1,HOP,89
36,80,1,HOP,89
36,85,1,HOP,87
36,90,1,HOP,85
36,95,1,HOP,87
36,100,1,HOP,91
36,5,2,HOP,16
36,10,2,HOP,23
36,15,2,HOP,31
36,20,2,HOP,42
36,25,2,HOP,49
36,30,2,HOP,56
36,35,2,HOP,65
36,40,2,HOP,70
36,45,2,HOP,73
36,50,2,HOP,79
36,55,2,HOP,75
36,60,2,HOP,77
36,65,2,HOP,82
36,70,2,HOP,86
36,75,2,HOP,86
36,80,2,HOP,87
36,85,2,HOP,86
36,90,2,HOP,87
36,95,2,HOP,87
36,100,2,HOP,89
36,5,3,HOP,12
36,10,3,HOP,26
36,15,3,HOP,44
36,20,3,HOP,53
36,25,3,HOP,54
36,30,3,HOP,57
36,35,3,HOP,63
36,40,3,HOP,67
36,45,3,HOP,71
36,50,3,HOP,74
36,55,3,HOP,75
36,60,3,HOP,76
36,65,3,HOP,76
36,70,3,HOP,80
36,75,3,HOP,81
36,80,3,HOP,83
36,85,3,HOP,85
36,90,3,HOP,85
36,95,3,HOP,89
36,100,3,HOP,89
36,5,4,HOP,19
36,10,4,HOP,30
36,15,4,HOP,38
36,20,4,HOP,42
36,25,4,HOP,48
36,30,4,HOP,55
36,35,4,HOP,63
36,40,4,HOP,66
36,45,4,HOP,77
36,50,4,HOP,79
36,55,4,HOP,81
36,60,4,HOP,82
36,65,4,HOP,84
36,70,4,HOP,83
36,75,4,HOP,84
36,80,4,HOP,87
36,85,4,HOP,87
36,90,4,HOP,88
36,95,4,HOP,90
36,100,4,HOP,92
36,5,5,HOP,18
36,10,5,HOP,24
36,15,5,HOP,44
36,20,5,HOP,52
36,25,5,HOP,55
36,30,5,HOP,58
36,35,5,HOP,60
36,40,5,HOP,64
36,45,5,HOP,72
36,50,5,HOP,74
36,55,5,HOP,79
36,60,5,HOP,80
36,65,5,HOP,83
36,70,5,HOP,86
36,75,5,HOP,84
36,80,5,HOP,82
36,85,5,HOP,84
36,90,5,HOP,85
36,95,5,HOP,86
36,100,5,HOP,86
36,5,6,HOP,16
36,10,6,HOP,30
36,15,6,HOP,36
36,20,6,HOP,46
36,25,6,HOP,46
36,30,6,HOP,55
36,35,6,HOP,60
36,40,6,HOP,65
36,45,6,HOP,71
36,50,6,HOP,77
36,55,6,HOP,78
36,60,6,HOP,80
36,65,6,HOP,82
36,70,6,HOP,85
36,75,6,HOP,85
36,80,6,HOP,87
36,85,6,HOP,83
36,90,6,HOP,82
36,95,6,HOP,85
36,100,6,HOP,88
36,5,7,HOP,13
36,10,7,HOP,16
36,15,7,HOP,42
36,20,7,HOP,45
36,25,7,HOP,53
36,30,7,HOP,55
36,35,7,HOP,62
36,40,7,HOP,66
36,45,7,HOP,72
36,50,7,HOP,76
36,55,7,HOP,79
36,60,7,HOP,81
36,65,7,HOP,83
36,70,7,HOP,84
36,75,7,HOP,86
36,80,7,HOP,86
36,85,7,HOP,85
36,90,7,HOP,84
36,95,7,HOP,86
36,100,7,HOP,85
36,5,8,HOP,18
36,10,8,HOP,29
36,15,8,HOP,37
36,20,8,HOP,38
36,25,8,HOP,42
36,30,8,HOP,52
36,35,8,HOP,61
36,40,8,HOP,69
36,45,8,HOP,75
36,50,8,HOP,80
36,55,8,HOP,79
36,60,8,HOP,79
36,65,8,HOP,84
36,70,8,HOP,85
36,75,8,HOP,85
36,80,8,HOP,87
36,85,8,HOP,84
36,90,8,HOP,84
36,95,8,HOP,84
36,100,8,HOP,86
36,5,9,HOP,24
36,10,9,HOP,25
36,15,9,HOP,33
36,20,9,HOP,48
36,25,9,HOP,53
36,30,9,HOP,56
36,35,9,HOP,66
36,40,9,HOP,71
36,45,9,HOP,73
36,50,9,HOP,77
36,55,9,HOP,83
36,60,9,HOP,83
36,65,9,HOP,86
36,70,9,HOP,89
36,75,9,HOP,88
36,80,9,HOP,88
36,85,9,HOP,88
36,90,9,HOP,88
36,95,9,HOP,88
36,100,9,HOP,89
36,5,10,HOP,14
36,10,10,HOP,27
36,15,10,HOP,45
36,20,10,HOP,49
36,25,10,HOP,51
36,30,10,HOP,54
36,35,10,HOP,57
36,40,10,HOP,65
36,45,10,HOP,74
36,50,10,HOP,77
36,55,10,HOP,79
36,60,10,HOP,80
36,65,10,HOP,85
36,70,10,HOP,88
36,75,10,HOP,86
36,80,10,HOP,86
36,85,10,HOP,84
36,90,10,HOP,85
36,95,10,HOP,86
36,100,10,HOP,89
37,5,1,RF,58
37,10,1,RF,92
37,15,1,RF,106
37,20,1,RF,126
37,25,1,RF,132
37,30,1,RF,138
37,35,1,RF,140
37,40,1,RF,146
37,45,1,RF,154
37,50,1,RF,154
37,55,1,RF,156
37,60,1,RF,158
37,65,1,RF,164
37,70,1,RF,170
37,75,1,RF,170
37,80,1,RF,176
37,85,1,RF,182
37,90,1,RF,184
37,95,1,RF,184
37,100,1,RF,186
37,5,1,HOP,8
37,10,1,HOP,17
37,15,1,HOP,27
37,20,1,HOP,36
37,25,1,HOP,44
37,30,1,HOP,45
37,35,1,HOP,47
37,40,1,HOP,51
37,45,1,HOP,55
37,50,1,HOP,60
37,55,1,HOP,64
37,60,1,HOP,66
37,65,1,HOP,69
37,70,1,HOP,72
37,75,1,HOP,78
37,80,1,HOP,78
37,85,1,HOP,79
37,90,1,HOP,82
37,95,1,HOP,79
37,100,1,HOP,82
37,5,2,HOP,14
37,10,2,HOP,22
37,15,2,HOP,32
37,20,2,HOP,42
37,25,2,HOP,41
37,30,2,HOP,51
37,35,2,HOP,55
37,40,2,HOP,56
37,45,2,HOP,61
37,50,2,HOP,65
37,55,2,HOP,68
37,60,2,HOP,74
37,65,2,HOP,75
37,70,2,HOP,76
37,75,2,HOP,76
37,80,2,HOP,74
37,85,2,HOP,79
37,90,2,HOP,80
37,95,2,HOP,82
37,100,2,HOP,83
37,5,3,HOP,8
37,10,3,HOP,15
37,15,3,HOP,34
37,20,3,HOP,47
37,25,3,HOP,52
37,30,3,HOP,56
37,35,3,HOP,56
37,40,3,HOP,60
37,45,3,HOP,64
37,50,3,HOP,66
37,55,3,HOP,67
37,60,3,HOP,72
37,65,3,HOP,77
37,70,3,HOP,80
37,75,3,HOP,80
37,80,3,HOP,84
37,85,3,HOP,85
37,90,3,HOP,85
37,95,3,HOP,85
37,100,3,HOP,86
37,5,4,HOP,15
37,10,4,HOP,28
37,15,4,HOP,35
37,20,4,HOP,44
37,25,4,HOP,50
37,30,4,HOP,54
37,35,4,HOP,57
37,40,4,HOP,60
37,45,4,HOP,67
37,50,4,HOP,70
37,55,4,HOP,69
37,60,4,HOP,71
37,65,4,HOP,72
37,70,4,HOP,75
37,75,4,HOP,76
37,80,4,HOP,75
37,85,4,HOP,79
37,90,4,HOP,80
37,95,4,HOP,81
37,100,4,HOP,82
37,5,5,HOP,7
37,10,5,HOP,16
37,15,5,HOP,30
37,20,5,HOP,44
37,25,5,HOP,49
37,30,5,HOP,54
37,35,5,HOP,56
37,40,5,HOP,60
37,45,5,HOP,64
37,50,5,HOP,66
37,55,5,HOP,67
37,60,5,HOP,70
37,65,5,HOP,75
37,70,5,HOP,73
37,75,5,HOP,74
37,80,5,HOP,77
37,85,5,HOP,81
37,90,5,HOP,82
37,95,5,HOP,82
37,100,5,HOP,83
37,5,6,HOP,10
37,10,6,HOP,18
37,15,6,HOP,28
37,20,6,HOP,36
37,25,6,HOP,42
37,30,6,HOP,47
37,35,6,HOP,50
37,40,6,HOP,55
37,45,6,HOP,59
37,50,6,HOP,62
37,55,6,HOP,65
37,60,6,HOP,69
37,65,6,HOP,71
37,70,6,HOP,76
37,75,6,HOP,77
37,80,6,HOP,77
37,85,6,HOP,77
37,90,6,HOP,78
37,95,6,HOP,77
37,100,6,HOP,80
37,5,7,HOP,12
37,10,7,HOP,26
37,15,7,HOP,33
37,20,7,HOP,43
37,25,7,HOP,48
37,30,7,HOP,53
37,35,7,HOP,61
37,40,7,HOP,63
37,45,7,HOP,67
37,50,7,HOP,68
37,55,7,HOP,67
37,60,7,HOP,65
37,65,7,HOP,71
37,70,7,HOP,76
37,75,7,HOP,77
37,80,7,HOP,76
37,85,7,HOP,77
37,90,7,HOP,82
37,95,7,HOP,83
37,100,7,HOP,84
37,5,8,HOP,11
37,10,8,HOP,21
37,15,8,HOP,33
37,20,8,HOP,46
37,25,8,HOP,47
37,30,8,HOP,50
37,35,8,HOP,56
37,40,8,HOP,60
37,45,8,HOP,64
37,50,8,HOP,66
37,55,8,HOP,68
37,60,8,HOP,71
37,65,8,HOP,75
37,70,8,HOP,74
37,75,8,HOP,75
37,80,8,HOP,76
37,85,8,HOP,79
37,90,8,HOP,78
37,95,8,HOP,80
37,100,8,HOP,81
37,5,9,HOP,6
37,10,9,HOP,16
37,15,9,HOP,30
37,20,9,HOP,44
37,25,9,HOP,48
37,30,9,HOP,50
37,35,9,HOP,57
37,40,9,HOP,61
37,45,9,HOP,66
37,50,9,HOP,68
37,55,9,HOP,69
37,60,9,HOP,70
37,65,9,HOP,74
37,70,9,HOP,77
37,75,9,HOP,76
37,80,9,HOP,77
37,85,9,HOP,78
37,90,9,HOP,78
37,95,9,HOP,80
37,100,9,HOP,83
37,5,10,HOP,11
37,10,10,HOP,19
37,15,10,HOP,30
37,20,10,HOP,37
37,25,10,HOP,38
37,30,10,HOP,44
37,35,10,HOP,50
37,40,10,HOP,53
37,45,10,HOP,59
37,50,10,HOP,59
37,55,10,HOP,59
37,60,10,HOP,66
37,65,10,HOP,70
37,70,10,HOP,73
37,75,10,HOP,76
37,80,10,HOP,78
37,85,10,HOP,80
37,90,10,HOP,83
37,95,10,HOP,80
37,100,10,HOP,81
38,5,1,RF,70
38,10,1,RF,98
38,15,1,RF,108
38,20,1,RF,118
38,25,1,RF,124
38,30,1,RF,128
38,35,1,RF,144
38,40,1,RF,152
38,45,1,RF,154
38,50,1,RF,160
38,55,1,RF,160
38,60,1,RF,162
38,65,1,RF,164
38,70,1,RF,170
38,75,1,RF,170
38,80,1,RF,172
38,85,1,RF,178
38,90,1,RF,178
38,95,1,RF,182
38,100,1,RF,182
38,5,1,HOP,17
38,10,1,HOP,27
38,15,1,HOP,34
38,20,1,HOP,49
38,25,1,HOP,54
38,30,1,HOP,56
38,35,1,HOP,61
38,40,1,HOP,65
38,45,1,HOP,67
38,50,1,HOP,68
38,55,1,HOP,69
38,60,1,HOP,69
38,65,1,HOP,71
38,70,1,HOP,72
38,75,1,HOP,74
38,80,1,HOP,76
38,85,1,HOP,82
38,90,1,HOP,82
38,95,1,HOP,86
38,100,1,HOP,84
38,5,2,HOP,13
38,10,2,HOP,25
38,15,2,HOP,33
38,20,2,HOP,45
38,25,2,HOP,50
38,30,2,HOP,53
38,35,2,HOP,60
38,40,2,HOP,68
38,45,2,HOP,70
38,50,2,HOP,71
38,55,2,HOP,74
38,60,2,HOP,72
38,65,2,HOP,74
38,70,2,HOP,77
38,75,2,HOP,79
38,80,2,HOP,82
38,85,2,HOP,85
38,90,2,HOP,83
38,95,2,HOP,86
38,100,2,HOP,86
38,5,3,HOP,12
38,10,3,HOP,20
38,15,3,HOP,26
38,20,3,HOP,37
38,25,3,HOP,41
38,30,3,HOP,48
38,35,3,HOP,56
